year,team,Opponent,Date,goles_local,goles_visitante,qatar
2019,Qatar,India,2019-09-10,0,0,FALSE
2019,Yemen,Saudi Arabia,2019-09-10,2,2,FALSE
2019,Luxembourg,Serbia,2019-09-10,1,3,FALSE
2019,Tunisia,C̫te d'Ivoire,2019-09-10,1,2,FALSE
2019,United States,Uruguay,2019-09-10,1,1,FALSE
2019,Brazil,Peru,2019-09-10,0,1,FALSE
2019,Northern Ireland,Germany,2019-09-09,0,2,FALSE
2019,Estonia,Netherlands,2019-09-09,0,4,FALSE
2019,Poland,Austria,2019-09-09,0,0,FALSE
2019,Scotland,Belgium,2019-09-09,0,4,FALSE
2019,Wales,Belarus,2019-09-09,1,0,FALSE
2019,Azerbaijan,Croatia,2019-09-09,1,1,FALSE
2019,Spain,Faroe Islands,2019-09-08,4,0,FALSE
2019,Switzerland,Gibraltar,2019-09-08,4,0,FALSE
2019,Georgia,Denmark,2019-09-08,0,0,FALSE
2019,England,Bulgaria,2019-09-07,4,0,FALSE
2019,France,Albania,2019-09-07,4,1,FALSE
2019,Serbia,Portugal,2019-09-07,2,4,FALSE
2019,Germany,Netherlands,2019-09-06,2,4,FALSE
2019,United States,Mexico,2019-09-06,0,3,FALSE
2019,Morocco,Burkina Faso,2019-09-06,1,1,FALSE
2019,Slovenia,Poland,2019-09-06,2,0,FALSE
2019,Tunisia,Mauritania,2019-09-06,1,0,FALSE
2019,San Marino,Belgium,2019-09-06,0,4,FALSE
2019,Wales,Azerbaijan,2019-09-06,2,1,FALSE
2019,Brazil,Colombia,2019-09-06,2,2,FALSE
2019,Costa Rica,Uruguay,2019-09-06,1,2,FALSE
2019,Slovakia,Croatia,2019-09-06,0,4,FALSE
2019,Argentina,Chile,2019-09-05,0,0,FALSE
2019,Ecuador,Peru,2019-09-05,1,0,FALSE
2019,Japan,Paraguay,2019-09-05,2,0,FALSE
2019,Korea Republic,Georgia,2019-09-05,2,2,FALSE
2019,Qatar,Afghanistan,2019-09-05,6,0,FALSE
2019,Saudi Arabia,Mali,2019-09-05,1,1,FALSE
2019,Romania,Spain,2019-09-05,1,2,FALSE
2019,Rep. of Ireland,Switzerland,2019-09-05,1,1,FALSE
2019,Gibraltar,Denmark,2019-09-05,0,6,FALSE
2019,Senegal,Algeria,2019-07-19,0,1,FALSE
2019,Tunisia,Nigeria,2019-07-17,0,1,FALSE
2019,Senegal,Tunisia,2019-07-14,1,0,FALSE
2019,Tunisia,Madagascar,2019-07-11,3,0,FALSE
2019,Senegal,Benin,2019-07-10,1,0,FALSE
2019,Tunisia,Ghana,2019-07-08,1,1,FALSE
2019,Mexico,United States,2019-07-07,1,0,FALSE
2019,Brazil,Peru,2019-07-07,3,1,FALSE
2019,Argentina,Chile,2019-07-06,2,1,FALSE
2019,Cameroon,Nigeria,2019-07-06,2,3,FALSE
2019,Morocco,Benin,2019-07-05,1,1,FALSE
2019,Senegal,Uganda,2019-07-05,1,0,FALSE
2019,Jamaica,United States,2019-07-03,1,3,FALSE
2019,Argentina,Brazil,2019-07-02,0,2,FALSE
2019,Ghana,Guinea-Bissau,2019-07-02,2,0,FALSE
2019,Haiti,Mexico,2019-07-02,0,1,FALSE
2019,Tunisia,Mauritania,2019-07-02,0,0,FALSE
2019,Cameroon,Benin,2019-07-02,0,0,FALSE
2019,Morocco,South Africa,2019-07-01,1,0,FALSE
2019,Senegal,Kenya,2019-07-01,3,0,FALSE
2019,United States,Cura̤ao,2019-06-30,1,0,FALSE
2019,Uruguay,Peru,2019-06-29,0,0,FALSE
2019,Cameroon,Ghana,2019-06-29,0,0,FALSE
2019,Haiti,Canada,2019-06-29,3,2,FALSE
2019,Mexico,Costa Rica,2019-06-29,1,1,FALSE
2019,Argentina,Venezuela,2019-06-28,2,0,FALSE
2019,Morocco,C̫te d'Ivoire,2019-06-28,1,0,FALSE
2019,Tunisia,Mali,2019-06-28,1,1,FALSE
2019,Senegal,Algeria,2019-06-27,0,1,FALSE
2019,Brazil,Paraguay,2019-06-27,0,0,FALSE
2019,Panama,United States,2019-06-26,0,1,FALSE
2019,Ghana,Benin,2019-06-25,2,2,FALSE
2019,Cameroon,Guinea-Bissau,2019-06-25,2,0,FALSE
2019,Ecuador,Japan,2019-06-24,1,1,FALSE
2019,Tunisia,Angola,2019-06-24,1,1,FALSE
2019,Uruguay,Chile,2019-06-24,1,0,FALSE
2019,Haiti,Costa Rica,2019-06-24,2,1,FALSE
2019,Qatar,Argentina,2019-06-23,0,2,FALSE
2019,Martinique,Mexico,2019-06-23,2,3,FALSE
2019,Morocco,Namibia,2019-06-23,1,0,FALSE
2019,Senegal,Tanzania,2019-06-23,2,0,FALSE
2019,Canada,Cuba,2019-06-23,7,0,FALSE
2019,United States,Trin & Tobago,2019-06-22,6,0,FALSE
2019,Brazil,Peru,2019-06-22,5,0,FALSE
2019,Ecuador,Chile,2019-06-21,1,2,FALSE
2019,Japan,Uruguay,2019-06-20,2,2,FALSE
2019,Costa Rica,Bermuda,2019-06-20,2,1,FALSE
2019,Argentina,Paraguay,2019-06-19,1,1,FALSE
2019,Qatar,Colombia,2019-06-19,0,1,FALSE
2019,Mexico,Canada,2019-06-19,3,1,FALSE
2019,United States,Guyana,2019-06-18,4,0,FALSE
2019,Brazil,Venezuela,2019-06-18,0,0,FALSE
2019,Japan,Chile,2019-06-17,0,4,FALSE
2019,Tunisia,Burundi,2019-06-17,2,1,FALSE
2019,Ecuador,Uruguay,2019-06-16,0,4,FALSE
2019,Morocco,Zambia,2019-06-16,2,3,FALSE
2019,Qatar,Paraguay,2019-06-16,2,2,FALSE
2019,Senegal,Nigeria,2019-06-16,1,0,FALSE
2019,Costa Rica,Nicaragua,2019-06-16,4,0,FALSE
2019,Argentina,Colombia,2019-06-15,0,2,FALSE
2019,Mexico,Cuba,2019-06-15,7,0,FALSE
2019,Canada,Martinique,2019-06-15,4,0,FALSE
2019,Brazil,Bolivia,2019-06-14,3,0,FALSE
2019,Cameroon,Mali,2019-06-14,1,1,FALSE
2019,Andorra,France,2019-06-11,0,4,FALSE
2019,Germany,Estonia,2019-06-11,8,0,FALSE
2019,Korea Republic,IR Iran,2019-06-11,1,1,FALSE
2019,Belgium,Scotland,2019-06-11,3,0,FALSE
2019,Hungary,Wales,2019-06-11,1,0,FALSE
2019,Croatia,Tunisia,2019-06-11,1,2,FALSE
2019,Poland,Israel,2019-06-10,4,0,FALSE
2019,Serbia,Lithuania,2019-06-10,4,1,FALSE
2019,Spain,Sweden,2019-06-10,3,0,FALSE
2019,Denmark,Georgia,2019-06-10,5,1,FALSE
2019,Mexico,Ecuador,2019-06-09,3,2,FALSE
2019,Japan,El Salvador,2019-06-09,2,0,FALSE
2019,United States,Venezuela,2019-06-09,0,3,FALSE
2019,Brazil,Honduras,2019-06-09,7,0,FALSE
2019,Cameroon,Zambia,2019-06-09,2,1,FALSE
2019,Turkey,France,2019-06-08,2,0,FALSE
2019,Belarus,Germany,2019-06-08,0,2,FALSE
2019,Belgium,Kazakhstan,2019-06-08,3,0,FALSE
2019,Croatia,Wales,2019-06-08,2,1,FALSE
2019,Argentina,Nicaragua,2019-06-07,5,1,FALSE
2019,Korea Republic,Australia,2019-06-07,1,0,FALSE
2019,N. Macedonia,Poland,2019-06-07,0,1,FALSE
2019,Ukraine,Serbia,2019-06-07,5,0,FALSE
2019,Faroe Islands,Spain,2019-06-07,1,4,FALSE
2019,Tunisia,Iraq,2019-06-07,2,0,FALSE
2019,Uruguay,Panama,2019-06-07,3,0,FALSE
2019,Denmark,Rep. of Ireland,2019-06-07,1,1,FALSE
2019,IR Iran,Syria,2019-06-06,5,0,FALSE
2019,Japan,Trin & Tobago,2019-06-05,0,0,FALSE
2019,Mexico,Venezuela,2019-06-05,3,1,FALSE
2019,United States,Jamaica,2019-06-05,0,1,FALSE
2019,Brazil,Qatar,2019-06-05,2,0,FALSE
2019,Peru,Costa Rica,2019-06-05,1,0,FALSE
2019,France,Bolivia,2019-06-02,2,0,FALSE
2019,Venezuela,Ecuador,2019-06-01,1,1,FALSE
2019,Morocco,Argentina,2019-03-26,0,1,FALSE
2019,Honduras,Ecuador,2019-03-26,0,0,FALSE
2019,Ghana,Mauritania,2019-03-26,3,1,FALSE
2019,Japan,Bolivia,2019-03-26,1,0,FALSE
2019,Korea Republic,Colombia,2019-03-26,2,1,FALSE
2019,Mexico,Paraguay,2019-03-26,4,2,FALSE
2019,Senegal,Mali,2019-03-26,2,1,FALSE
2019,Malta,Spain,2019-03-26,0,2,FALSE
2019,Algeria,Tunisia,2019-03-26,1,0,FALSE
2019,United States,Chile,2019-03-26,1,1,FALSE
2019,Czech Republic,Brazil,2019-03-26,1,3,FALSE
2019,Costa Rica,Jamaica,2019-03-26,1,0,FALSE
2019,Switzerland,Denmark,2019-03-26,3,3,FALSE
2019,Montenegro,England,2019-03-25,1,5,FALSE
2019,France,Iceland,2019-03-25,4,0,FALSE
2019,Portugal,Serbia,2019-03-25,1,1,FALSE
2019,Saudi Arabia,Equ. Guinea,2019-03-25,3,2,FALSE
2019,Netherlands,Germany,2019-03-24,2,3,FALSE
2019,Poland,Latvia,2019-03-24,2,0,FALSE
2019,Cyprus,Belgium,2019-03-24,0,2,FALSE
2019,Wales,Slovakia,2019-03-24,1,0,FALSE
2019,Hungary,Croatia,2019-03-24,2,1,FALSE
2019,Ghana,Kenya,2019-03-23,1,0,FALSE
2019,Senegal,Madagascar,2019-03-23,2,0,FALSE
2019,Spain,Norway,2019-03-23,2,1,FALSE
2019,Georgia,Switzerland,2019-03-23,0,2,FALSE
2019,Brazil,Panama,2019-03-23,1,1,FALSE
2019,Cameroon,Comoros,2019-03-23,3,0,FALSE
2019,Argentina,Venezuela,2019-03-22,1,3,FALSE
2019,England,Czech Republic,2019-03-22,5,0,FALSE
2019,Moldova,France,2019-03-22,1,4,FALSE
2019,Japan,Colombia,2019-03-22,0,1,FALSE
2019,Korea Republic,Bolivia,2019-03-22,1,0,FALSE
2019,Mexico,Chile,2019-03-22,3,1,FALSE
2019,Malawi,Morocco,2019-03-22,0,0,FALSE
2019,Portugal,Ukraine,2019-03-22,0,0,FALSE
2019,Tunisia,Eswatini,2019-03-22,4,0,FALSE
2019,Guatemala,Costa Rica,2019-03-22,1,0,FALSE
2019,United States,Ecuador,2019-03-21,1,0,FALSE
2019,Netherlands,Belarus,2019-03-21,4,0,FALSE
2019,Austria,Poland,2019-03-21,0,1,FALSE
2019,UAE,Saudi Arabia,2019-03-21,2,1,FALSE
2019,Belgium,Russia,2019-03-21,3,1,FALSE
2019,Croatia,Azerbaijan,2019-03-21,2,1,FALSE
2019,Kosovo,Denmark,2019-03-21,2,2,FALSE
2019,Germany,Serbia,2019-03-20,1,1,FALSE
2019,Wales,Trin & Tobago,2019-03-20,1,0,FALSE
2019,United States,Costa Rica,2019-02-02,2,0,FALSE
2019,Qatar,Japan,2019-02-01,3,1,FALSE
2019,Qatar,UAE,2019-01-29,4,0,FALSE
2019,IR Iran,Japan,2019-01-28,0,3,FALSE
2019,United States,Panama,2019-01-27,3,0,FALSE
2019,Qatar,Korea Republic,2019-01-25,1,0,FALSE
2019,Australia,UAE,2019-01-25,0,1,FALSE
2019,IR Iran,China PR,2019-01-24,3,0,FALSE
2019,Japan,Vietnam,2019-01-24,1,0,FALSE
2019,Korea Republic,Bahrain,2019-01-22,2,1,FALSE
2019,Qatar,Iraq,2019-01-22,1,0,FALSE
2019,Saudi Arabia,Japan,2019-01-21,0,1,FALSE
2019,Australia,Uzbekistan,2019-01-21,0,0,FALSE
2019,IR Iran,Oman,2019-01-20,2,0,FALSE
2019,Japan,Uzbekistan,2019-01-17,2,1,FALSE
2019,Qatar,Saudi Arabia,2019-01-17,2,0,FALSE
2019,IR Iran,Iraq,2019-01-16,0,0,FALSE
2019,Korea Republic,China PR,2019-01-16,2,0,FALSE
2019,Australia,Syria,2019-01-15,3,2,FALSE
2019,Japan,Oman,2019-01-13,1,0,FALSE
2019,Qatar,Korea DPR,2019-01-13,6,0,FALSE
2019,IR Iran,Vietnam,2019-01-12,2,0,FALSE
2019,Saudi Arabia,Lebanon,2019-01-12,2,0,FALSE
2019,Korea Republic,Kyrgyz Republic,2019-01-11,1,0,FALSE
2019,Australia,Palestine,2019-01-11,3,0,FALSE
2019,Japan,Turkmenistan,2019-01-09,3,2,FALSE
2019,Qatar,Lebanon,2019-01-09,2,0,FALSE
2019,Saudi Arabia,Korea DPR,2019-01-08,4,0,FALSE
2019,IR Iran,Yemen,2019-01-07,5,0,FALSE
2019,Korea Republic,Philippines,2019-01-07,1,0,FALSE
2019,Australia,Jordan,2019-01-06,0,1,FALSE
2018,Qatar,IR Iran,2018-12-31,1,2,FALSE
2018,Saudi Arabia,Korea Republic,2018-12-31,0,0,FALSE
2018,Australia,Oman,2018-12-30,5,0,FALSE
2018,Qatar,Algeria,2018-12-27,0,1,FALSE
2018,Qatar,Kyrgyz Republic,2018-12-25,1,0,FALSE
2018,IR Iran,Palestine,2018-12-24,1,1,FALSE
2018,Qatar,Jordan,2018-12-23,2,0,FALSE
2018,Argentina,Mexico,2018-11-20,2,0,FALSE
2018,Panama,Ecuador,2018-11-20,1,2,FALSE
2018,France,Uruguay,2018-11-20,1,0,FALSE
2018,IR Iran,Venezuela,2018-11-20,1,1,FALSE
2018,Japan,Kyrgyz Republic,2018-11-20,4,0,FALSE
2018,Uzbekistan,Korea Republic,2018-11-20,0,4,FALSE
2018,Tunisia,Morocco,2018-11-20,0,1,FALSE
2018,Australia,Lebanon,2018-11-20,3,0,FALSE
2018,Portugal,Poland,2018-11-20,1,1,FALSE
2018,Jordan,Saudi Arabia,2018-11-20,1,1,FALSE
2018,Serbia,Lithuania,2018-11-20,4,1,FALSE
2018,Italy,United States,2018-11-20,1,0,FALSE
2018,Albania,Wales,2018-11-20,1,0,FALSE
2018,Brazil,Cameroon,2018-11-20,1,0,FALSE
2018,Peru,Costa Rica,2018-11-20,2,3,FALSE
2018,Germany,Netherlands,2018-11-19,2,2,FALSE
2018,Qatar,Iceland,2018-11-19,2,2,FALSE
2018,Denmark,Rep. of Ireland,2018-11-19,0,0,FALSE
2018,Ethiopia,Ghana,2018-11-18,0,2,FALSE
2018,Spain,Bosnia & Herz'na,2018-11-18,1,0,FALSE
2018,Switzerland,Belgium,2018-11-18,5,2,FALSE
2018,England,Croatia,2018-11-18,2,1,FALSE
2018,Australia,Korea Republic,2018-11-17,1,1,FALSE
2018,Italy,Portugal,2018-11-17,0,0,FALSE
2018,Equ. Guinea,Senegal,2018-11-17,0,1,FALSE
2018,Serbia,Montenegro,2018-11-17,2,1,FALSE
2018,Argentina,Mexico,2018-11-16,2,0,FALSE
2018,Netherlands,France,2018-11-16,2,0,FALSE
2018,Japan,Venezuela,2018-11-16,1,1,FALSE
2018,Saudi Arabia,Yemen,2018-11-16,1,0,FALSE
2018,Egypt,Tunisia,2018-11-16,3,2,FALSE
2018,Brazil,Uruguay,2018-11-16,1,0,FALSE
2018,Morocco,Cameroon,2018-11-16,2,0,FALSE
2018,Chile,Costa Rica,2018-11-16,2,3,FALSE
2018,Wales,Denmark,2018-11-16,1,2,FALSE
2018,Peru,Ecuador,2018-11-15,0,2,FALSE
2018,England,United States,2018-11-15,3,0,FALSE
2018,Germany,Russia,2018-11-15,3,0,FALSE
2018,IR Iran,Trin & Tobago,2018-11-15,1,0,FALSE
2018,Poland,Czech Republic,2018-11-15,0,1,FALSE
2018,Belgium,Iceland,2018-11-15,2,0,FALSE
2018,Croatia,Spain,2018-11-15,3,2,FALSE
2018,Switzerland,Qatar,2018-11-14,0,1,FALSE
2018,Oman,Ecuador,2018-10-16,0,0,FALSE
2018,France,Germany,2018-10-16,2,1,FALSE
2018,IR Iran,Bolivia,2018-10-16,2,1,FALSE
2018,Japan,Uruguay,2018-10-16,4,3,FALSE
2018,Korea Republic,Panama,2018-10-16,2,2,FALSE
2018,Mexico,Chile,2018-10-16,0,1,FALSE
2018,Comoros,Morocco,2018-10-16,2,2,FALSE
2018,Uzbekistan,Qatar,2018-10-16,2,0,FALSE
2018,Sudan,Senegal,2018-10-16,0,1,FALSE
2018,Niger,Tunisia,2018-10-16,1,2,FALSE
2018,Belgium,Netherlands,2018-10-16,1,1,FALSE
2018,United States,Peru,2018-10-16,1,1,FALSE
2018,Rep. of Ireland,Wales,2018-10-16,0,1,FALSE
2018,Malawi,Cameroon,2018-10-16,0,0,FALSE
2018,Colombia,Costa Rica,2018-10-16,3,1,FALSE
2018,Denmark,Austria,2018-10-16,2,0,FALSE
2018,Spain,England,2018-10-15,2,3,FALSE
2018,Kuwait,Australia,2018-10-15,0,4,FALSE
2018,Saudi Arabia,Iraq,2018-10-15,1,1,FALSE
2018,Iceland,Switzerland,2018-10-15,1,2,FALSE
2018,Croatia,Jordan,2018-10-15,2,1,FALSE
2018,Poland,Italy,2018-10-14,0,1,FALSE
2018,Scotland,Portugal,2018-10-14,1,3,FALSE
2018,Romania,Serbia,2018-10-14,0,0,FALSE
2018,Netherlands,Germany,2018-10-13,3,0,FALSE
2018,Morocco,Comoros,2018-10-13,1,0,FALSE
2018,Senegal,Sudan,2018-10-13,3,0,FALSE
2018,Tunisia,Niger,2018-10-13,1,0,FALSE
2018,Rep. of Ireland,Denmark,2018-10-13,0,0,FALSE
2018,Qatar,Ecuador,2018-10-12,4,3,FALSE
2018,Japan,Panama,2018-10-12,3,0,FALSE
2018,Korea Republic,Uruguay,2018-10-12,2,1,FALSE
2018,Belgium,Switzerland,2018-10-12,2,1,FALSE
2018,Saudi Arabia,Brazil,2018-10-12,0,2,FALSE
2018,Cameroon,Malawi,2018-10-12,1,0,FALSE
2018,Croatia,England,2018-10-12,0,0,FALSE
2018,Iraq,Argentina,2018-10-11,0,4,FALSE
2018,France,Iceland,2018-10-11,2,2,FALSE
2018,Poland,Portugal,2018-10-11,2,3,FALSE
2018,Montenegro,Serbia,2018-10-11,0,2,FALSE
2018,Wales,Spain,2018-10-11,1,4,FALSE
2018,United States,Colombia,2018-10-11,2,4,FALSE
2018,Mexico,Costa Rica,2018-10-11,3,2,FALSE
2018,Colombia,Argentina,2018-09-11,0,0,FALSE
2018,Ecuador,Guatemala,2018-09-11,2,0,FALSE
2018,England,Switzerland,2018-09-11,1,0,FALSE
2018,Uzbekistan,IR Iran,2018-09-11,0,1,FALSE
2018,Korea Republic,Chile,2018-09-11,0,0,FALSE
2018,United States,Mexico,2018-09-11,1,0,FALSE
2018,Poland,Rep. of Ireland,2018-09-11,1,1,FALSE
2018,Qatar,Palestine,2018-09-11,3,0,FALSE
2018,Iceland,Belgium,2018-09-11,0,3,FALSE
2018,Brazil,El Salvador,2018-09-11,5,0,FALSE
2018,Japan,Costa Rica,2018-09-11,3,0,FALSE
2018,Spain,Croatia,2018-09-11,6,0,FALSE
2018,Portugal,Italy,2018-09-10,1,0,FALSE
2018,Saudi Arabia,Bolivia,2018-09-10,2,2,FALSE
2018,Serbia,Romania,2018-09-10,2,2,FALSE
2018,France,Netherlands,2018-09-09,2,1,FALSE
2018,Germany,Peru,2018-09-09,2,1,FALSE
2018,Madagascar,Senegal,2018-09-09,2,2,FALSE
2018,Eswatini,Tunisia,2018-09-09,0,2,FALSE
2018,Denmark,Wales,2018-09-09,2,0,FALSE
2018,England,Spain,2018-09-08,1,2,FALSE
2018,Kenya,Ghana,2018-09-08,1,0,FALSE
2018,Morocco,Malawi,2018-09-08,3,0,FALSE
2018,Switzerland,Iceland,2018-09-08,6,0,FALSE
2018,Comoros,Cameroon,2018-09-08,1,1,FALSE
2018,Argentina,Guatemala,2018-09-07,3,0,FALSE
2018,Ecuador,Jamaica,2018-09-07,2,0,FALSE
2018,Mexico,Uruguay,2018-09-07,1,4,FALSE
2018,Italy,Poland,2018-09-07,1,1,FALSE
2018,Qatar,China PR,2018-09-07,1,0,FALSE
2018,Lithuania,Serbia,2018-09-07,0,1,FALSE
2018,Scotland,Belgium,2018-09-07,0,4,FALSE
2018,United States,Brazil,2018-09-07,0,2,FALSE
2018,Korea Republic,Costa Rica,2018-09-07,2,0,FALSE
2018,Germany,France,2018-09-06,0,0,FALSE
2018,Netherlands,Peru,2018-09-06,2,1,FALSE
2018,Wales,Rep. of Ireland,2018-09-06,4,1,FALSE
2018,Portugal,Croatia,2018-09-06,1,1,FALSE
2018,Slovakia,Denmark,2018-09-05,3,0,FALSE
2018,France,Croatia,2018-07-15,4,2,FALSE
2018,England,Belgium,2018-07-14,0,2,FALSE
2018,England,Croatia,2018-07-11,1,2,FALSE
2018,France,Belgium,2018-07-10,1,0,FALSE
2018,England,Sweden,2018-07-07,2,0,FALSE
2018,Croatia,Russia,2018-07-07,2,2,FALSE
2018,France,Uruguay,2018-07-06,2,0,FALSE
2018,Belgium,Brazil,2018-07-06,2,1,FALSE
2018,England,Colombia,2018-07-03,1,1,FALSE
2018,Switzerland,Sweden,2018-07-03,0,1,FALSE
2018,Japan,Belgium,2018-07-02,2,3,FALSE
2018,Mexico,Brazil,2018-07-02,0,2,FALSE
2018,Spain,Russia,2018-07-01,1,1,FALSE
2018,Denmark,Croatia,2018-07-01,1,1,FALSE
2018,Argentina,France,2018-06-30,3,4,FALSE
2018,Portugal,Uruguay,2018-06-30,1,2,FALSE
2018,Poland,Japan,2018-06-28,1,0,FALSE
2018,Senegal,Colombia,2018-06-28,0,1,FALSE
2018,Tunisia,Panama,2018-06-28,2,1,FALSE
2018,England,Belgium,2018-06-28,0,1,FALSE
2018,Germany,Korea Republic,2018-06-27,0,2,FALSE
2018,Mexico,Sweden,2018-06-27,0,3,FALSE
2018,Brazil,Serbia,2018-06-27,2,0,FALSE
2018,Costa Rica,Switzerland,2018-06-27,2,2,FALSE
2018,Argentina,Nigeria,2018-06-26,2,1,FALSE
2018,Australia,Peru,2018-06-26,0,2,FALSE
2018,Croatia,Iceland,2018-06-26,2,1,FALSE
2018,Denmark,France,2018-06-26,0,0,FALSE
2018,IR Iran,Portugal,2018-06-25,1,1,FALSE
2018,Spain,Morocco,2018-06-25,2,2,FALSE
2018,Saudi Arabia,Egypt,2018-06-25,2,1,FALSE
2018,Uruguay,Russia,2018-06-25,3,0,FALSE
2018,England,Panama,2018-06-24,6,1,FALSE
2018,Senegal,Japan,2018-06-24,2,2,FALSE
2018,Poland,Colombia,2018-06-24,0,3,FALSE
2018,Germany,Sweden,2018-06-23,2,1,FALSE
2018,Mexico,Korea Republic,2018-06-23,2,1,FALSE
2018,Tunisia,Belgium,2018-06-23,2,5,FALSE
2018,Serbia,Switzerland,2018-06-22,1,2,FALSE
2018,Costa Rica,Brazil,2018-06-22,0,2,FALSE
2018,Argentina,Croatia,2018-06-21,0,3,FALSE
2018,France,Peru,2018-06-21,1,0,FALSE
2018,Australia,Denmark,2018-06-21,1,1,FALSE
2018,IR Iran,Spain,2018-06-20,0,1,FALSE
2018,Morocco,Portugal,2018-06-20,0,1,FALSE
2018,Saudi Arabia,Uruguay,2018-06-20,0,1,FALSE
2018,Japan,Colombia,2018-06-19,2,1,FALSE
2018,Senegal,Poland,2018-06-19,2,1,FALSE
2018,England,Tunisia,2018-06-18,2,1,FALSE
2018,Korea Republic,Sweden,2018-06-18,0,1,FALSE
2018,Belgium,Panama,2018-06-18,3,0,FALSE
2018,Mexico,Germany,2018-06-17,1,0,FALSE
2018,Brazil,Switzerland,2018-06-17,1,1,FALSE
2018,Costa Rica,Serbia,2018-06-17,0,1,FALSE
2018,Argentina,Iceland,2018-06-16,1,1,FALSE
2018,Australia,France,2018-06-16,1,2,FALSE
2018,Croatia,Nigeria,2018-06-16,2,0,FALSE
2018,Denmark,Peru,2018-06-16,1,0,FALSE
2018,IR Iran,Morocco,2018-06-15,1,0,FALSE
2018,Spain,Portugal,2018-06-15,3,3,FALSE
2018,Uruguay,Egypt,2018-06-15,1,0,FALSE
2018,Saudi Arabia,Russia,2018-06-14,0,5,FALSE
2018,Japan,Paraguay,2018-06-12,4,2,FALSE
2018,Poland,Lithuania,2018-06-12,4,0,FALSE
2018,Korea Republic,Senegal,2018-06-11,0,2,FALSE
2018,Belgium,Costa Rica,2018-06-11,4,1,FALSE
2018,Austria,Brazil,2018-06-10,0,3,FALSE
2018,France,United States,2018-06-09,1,1,FALSE
2018,Estonia,Morocco,2018-06-09,1,3,FALSE
2018,Hungary,Australia,2018-06-09,1,2,FALSE
2018,Serbia,Bolivia,2018-06-09,5,1,FALSE
2018,Spain,Tunisia,2018-06-09,1,0,FALSE
2018,Denmark,Mexico,2018-06-09,2,0,FALSE
2018,Germany,Saudi Arabia,2018-06-08,2,1,FALSE
2018,IR Iran,Lithuania,2018-06-08,1,0,FALSE
2018,Switzerland,Japan,2018-06-08,2,0,FALSE
2018,Poland,Chile,2018-06-08,2,2,FALSE
2018,Croatia,Senegal,2018-06-08,2,1,FALSE
2018,Iceland,Ghana,2018-06-07,2,2,FALSE
2018,Korea Republic,Bolivia,2018-06-07,0,0,FALSE
2018,Portugal,Algeria,2018-06-07,3,0,FALSE
2018,Uruguay,Uzbekistan,2018-06-07,3,0,FALSE
2018,England,Costa Rica,2018-06-07,2,0,FALSE
2018,Belgium,Egypt,2018-06-06,3,0,FALSE
2018,Morocco,Slovakia,2018-06-04,2,1,FALSE
2018,Italy,Netherlands,2018-06-04,1,1,FALSE
2018,Serbia,Chile,2018-06-04,0,1,FALSE
2018,Saudi Arabia,Peru,2018-06-03,0,3,FALSE
2018,Spain,Switzerland,2018-06-03,1,1,FALSE
2018,Brazil,Croatia,2018-06-03,2,0,FALSE
2018,Costa Rica,Northern Ireland,2018-06-03,3,0,FALSE
2018,England,Nigeria,2018-06-02,2,1,FALSE
2018,Austria,Germany,2018-06-02,2,1,FALSE
2018,Mexico,Scotland,2018-06-02,1,0,FALSE
2018,Belgium,Portugal,2018-06-02,0,0,FALSE
2018,Rep. of Ireland,United States,2018-06-02,2,1,FALSE
2018,Sweden,Denmark,2018-06-02,0,0,FALSE
2018,France,Italy,2018-06-01,3,1,FALSE
2018,Korea Republic,Bosnia & Herz'na,2018-06-01,1,3,FALSE
2018,Australia,Czech Republic,2018-06-01,4,0,FALSE
2018,Turkey,Tunisia,2018-06-01,2,2,FALSE
2018,Morocco,Ukraine,2018-05-31,0,0,FALSE
2018,Slovakia,Netherlands,2018-05-31,1,1,FALSE
2018,Luxembourg,Senegal,2018-05-31,0,0,FALSE
2018,Japan,Ghana,2018-05-30,0,2,FALSE
2018,Argentina,Haiti,2018-05-29,4,0,FALSE
2018,France,Rep. of Ireland,2018-05-28,2,0,FALSE
2018,Turkey,IR Iran,2018-05-28,2,1,FALSE
2018,Korea Republic,Honduras,2018-05-28,2,0,FALSE
2018,Mexico,Wales,2018-05-28,0,0,FALSE
2018,Portugal,Tunisia,2018-05-28,2,2,FALSE
2018,Saudi Arabia,Italy,2018-05-28,1,2,FALSE
2018,United States,Bolivia,2018-05-28,3,0,FALSE
2018,Cameroon,Burkina Faso,2018-05-27,0,1,FALSE
2018,IR Iran,Uzbekistan,2018-05-19,1,0,FALSE
2018,Saudi Arabia,Greece,2018-05-15,2,0,FALSE
2018,Saudi Arabia,Algeria,2018-05-09,2,0,FALSE
2018,Spain,Argentina,2018-03-27,6,1,FALSE
2018,England,Italy,2018-03-27,1,1,FALSE
2018,Russia,France,2018-03-27,1,3,FALSE
2018,IR Iran,Algeria,2018-03-27,2,1,FALSE
2018,Japan,Ukraine,2018-03-27,1,2,FALSE
2018,Poland,Korea Republic,2018-03-27,3,2,FALSE
2018,Morocco,Uzbekistan,2018-03-27,2,0,FALSE
2018,Colombia,Australia,2018-03-27,0,0,FALSE
2018,Senegal,Bosnia & Herz'na,2018-03-27,0,0,FALSE
2018,Nigeria,Serbia,2018-03-27,0,2,FALSE
2018,Switzerland,Panama,2018-03-27,6,0,FALSE
