date,team,opponent,GF,GA,did_score_team,fail_to_score_team,did_receive_goal_team,not_receive_goal_team,GF_last_5_team,GA_last_5_team,pre_rating_team,pre_rating_opponent,qatar,dr_pre,did_score_opponent,fail_to_score_opponent,did_receive_goal_opponent,not_receive_goal_opponent,GF_last_5_opponent,GA_last_5_opponent
2018-11-13,Taiwan,Mongolia,2,1,2,3,4,1,3,12,977,1195,FALSE,-118,4,1,4,1,15,8
2018-11-11,Taiwan,Hong Kong,1,2,2,3,3,2,3,10,992,1051,FALSE,41,1,4,5,0,1,7
2018-09-07,Taiwan,Malaysia,2,0,2,3,3,2,3,10,977,1358,FALSE,-281,5,0,3,2,12,8
2018-03-27,Taiwan,Singapore,1,0,5,0,3,2,11,4,977,783,FALSE,294,3,2,5,0,5,11
2022-11-17,Tajikistan,Russia,0,0,3,2,1,4,7,1,1317,1207,FALSE,210,4,1,3,2,11,3
2022-09-22,Tajikistan,Trinidad and Tobago,2,1,3,2,1,4,6,1,1304,1266,FALSE,38,5,0,2,3,9,3
2022-06-11,Tajikistan,Singapore,1,0,3,2,3,2,6,3,1289,954,FALSE,335,4,1,4,1,7,9
2022-06-08,Tajikistan,Myanmar,4,0,3,2,3,2,6,3,1278,1459,FALSE,-181,2,3,3,2,4,9
2022-03-29,Tajikistan,Kyrgyzstan,1,0,4,1,4,1,8,8,1268,1445,FALSE,-177,5,0,4,1,10,9
2022-03-25,Tajikistan,Uganda,1,1,3,2,3,2,7,7,1260,1349,FALSE,-89,4,1,4,1,7,7
2021-06-15,Tajikistan,Myanmar,4,0,4,1,2,3,7,6,1249,1761,FALSE,-512,2,3,4,1,4,22
2021-05-29,Tajikistan,Thailand,2,2,3,2,2,3,6,5,1248,1628,FALSE,-380,3,2,3,2,6,4
2021-03-25,Tajikistan,Mongolia,3,0,3,2,4,1,4,8,1237,1477,FALSE,-140,4,1,5,0,7,14
2021-02-05,Tajikistan,Jordan,1,0,2,3,5,0,3,13,1220,1494,FALSE,-274,3,2,2,3,4,3
2018-10-09,Tajikistan,Philippines,2,0,3,2,2,3,6,4,1190,1378,FALSE,-188,5,0,4,1,10,5
2018-10-02,Tajikistan,Nepal,2,0,4,1,3,2,9,7,1196,1186,FALSE,10,4,1,3,2,8,7
2022-09-24,Tanzania,Uganda,1,0,3,2,5,0,5,7,1306,1702,FALSE,-396,3,2,4,1,4,8
2022-06-08,Tanzania,Algeria,0,2,4,1,5,0,6,6,1316,1245,FALSE,171,4,1,3,2,5,6
2022-03-29,Tanzania,Sudan,1,1,3,2,4,1,5,7,1326,1258,FALSE,168,1,4,2,3,1,4
2022-03-23,Tanzania,Central African Republic,3,1,2,3,4,1,2,7,1312,1462,FALSE,-50,3,2,4,1,3,8
2021-12-09,Tanzania,Uganda,0,2,3,2,4,1,5,7,1326,1327,FALSE,99,3,2,2,3,3,2
2021-11-11,Tanzania,Democratic Republic of Congo,0,3,4,1,3,2,7,4,1354,1449,FALSE,5,4,1,4,1,5,4
2021-10-07,Tanzania,Benin,0,1,4,1,3,2,7,4,1340,1335,FALSE,105,4,1,3,2,6,4
2021-09-07,Tanzania,Madagascar,3,2,4,1,3,2,5,4,1324,1467,FALSE,-43,2,3,4,1,2,8
2021-06-13,Tanzania,Malawi,2,0,3,2,4,1,3,5,1298,1358,FALSE,40,3,2,2,3,3,7
2021-03-28,Tanzania,Libya,1,0,2,3,5,0,2,6,1278,1360,FALSE,18,4,1,5,0,13,12
2020-11-17,Tanzania,Tunisia,1,1,1,4,4,1,2,6,1283,1630,FALSE,-247,4,1,3,2,7,5
2020-10-11,Tanzania,Burundi,0,1,2,3,2,3,4,4,1328,1300,FALSE,128,5,0,4,1,16,7
2018-10-16,Tanzania,Cape Verde,2,0,2,3,3,2,3,8,1313,1452,FALSE,-39,3,2,3,2,7,7
2018-03-27,Tanzania,Democratic Republic of Congo,2,0,3,2,4,1,3,9,1296,1542,FALSE,-146,5,0,5,0,11,7
2022-09-25,Thailand,Trinidad and Tobago,2,1,4,1,3,2,7,5,1380,1202,FALSE,278,5,0,3,2,9,5
2022-09-22,Thailand,Malaysia,1,1,4,1,2,3,7,4,1390,1554,FALSE,-64,5,0,3,2,14,4
2022-06-11,Thailand,Sri Lanka,2,0,5,0,2,3,9,3,1401,906,FALSE,495,3,2,5,0,6,9
2022-06-08,Thailand,Maldives,3,0,5,0,2,3,8,3,1397,1505,FALSE,-108,4,1,3,2,8,9
2022-05-31,Thailand,Bahrain,1,2,5,0,2,3,9,3,1407,1284,FALSE,223,4,1,3,2,6,5
2022-05-27,Thailand,Turkmenistan,1,0,5,0,2,3,12,3,1403,1494,FALSE,9,3,2,4,1,7,13
2022-05-24,Thailand,Bahrain,3,1,4,1,1,4,9,2,1387,1337,FALSE,150,4,1,3,2,7,3
2022-03-27,Thailand,Suriname,1,0,4,1,1,4,10,2,1381,953,FALSE,528,4,1,4,1,6,6
2022-03-24,Thailand,Nepal,2,0,4,1,1,4,10,2,1380,1215,FALSE,265,3,2,3,2,3,5
2021-12-29,Thailand,Indonesia,4,0,4,1,1,4,10,1,1367,1338,FALSE,29,4,1,4,1,14,5
2021-12-26,Thailand,Vietnam,0,0,5,0,1,4,12,1,1369,1336,FALSE,33,3,2,1,4,9,2
2021-12-23,Thailand,Vietnam,2,0,4,1,2,3,10,2,1336,1133,FALSE,203,3,2,1,4,9,1
2021-12-14,Thailand,Philippines,2,1,4,1,3,2,9,6,1300,973,FALSE,327,4,1,3,2,12,5
2021-12-11,Thailand,Myanmar,4,0,4,1,4,1,6,10,1289,637,FALSE,652,3,2,4,1,4,13
2021-12-05,Thailand,East Timor,2,0,4,1,5,0,6,12,1288,1203,FALSE,85,4,1,5,0,6,21
2018-12-05,Thailand,Malaysia,2,2,4,1,2,3,15,3,1398,1112,FALSE,386,3,2,2,3,7,3
2018-11-25,Thailand,Singapore,3,0,5,0,2,3,14,3,1403,1204,FALSE,299,4,1,3,2,11,3
2018-11-17,Thailand,Indonesia,4,2,4,1,2,3,11,5,1399,651,FALSE,848,4,1,3,2,8,3
2018-11-09,Thailand,East Timor,7,0,3,2,2,3,4,5,1398,1434,FALSE,64,4,1,4,1,7,7
2018-10-14,Thailand,Trinidad and Tobago,1,0,3,2,2,3,4,5,1389,1176,FALSE,313,3,2,2,3,4,2
2018-06-02,Thailand,China,0,2,4,1,3,2,7,6,1396,1762,FALSE,-266,4,1,4,1,4,13
2018-03-25,Thailand,Slovakia,2,3,4,1,3,2,6,5,1402,1419,FALSE,83,4,1,3,2,7,4
2018-03-22,Thailand,Gabon,0,0,5,0,3,2,9,5,1406,1375,FALSE,131,1,4,3,2,2,5
2022-06-03,Togo,Eswatini,2,2,5,0,3,2,8,3,1348,1464,FALSE,-16,3,2,2,3,6,2
2022-03-24,Togo,Sierra Leone,3,0,4,1,4,1,5,4,1326,1358,FALSE,-32,2,3,4,1,4,6
2021-11-11,Togo,Senegal,1,1,2,3,5,0,3,7,1286,1324,FALSE,62,4,1,3,2,12,3
2021-10-09,Togo,Congo,1,1,1,4,4,1,2,6,1256,1395,FALSE,-39,3,2,3,2,3,7
2021-09-05,Togo,Namibia,0,1,2,3,4,1,3,7,1276,1689,FALSE,-313,4,1,4,1,6,4
2021-08-19,Togo,Benin,0,2,3,2,3,2,4,6,1292,1381,FALSE,11,2,3,3,2,3,4
2021-06-05,Togo,Guinea,2,0,3,2,4,1,3,7,1278,1391,FALSE,-113,4,1,2,3,4,3
2021-03-29,Togo,Kenya,1,2,3,2,4,1,3,9,1300,1239,FALSE,161,5,0,4,1,6,5
2020-11-17,Togo,Egypt,1,3,4,1,4,1,4,7,1313,1589,FALSE,-176,5,0,2,3,16,3
2018-11-18,Togo,Algeria,1,4,3,2,2,3,4,3,1396,1272,FALSE,224,3,2,4,1,5,8
2018-10-12,Togo,Gambia,1,1,2,3,2,3,8,4,1385,1419,FALSE,66,4,1,5,0,5,6
2018-09-09,Togo,Benin,0,0,2,3,3,2,8,5,1389,1597,FALSE,-108,5,0,3,2,6,3
2022-06-13,Trinidad and Tobago,Saint Vincent and the Grenadines,4,1,5,0,2,3,6,3,1361,1072,FALSE,389,3,2,5,0,4,10
2022-06-06,Trinidad and Tobago,Bahamas,1,0,4,1,3,2,12,8,1342,1256,FALSE,186,3,2,4,1,6,8
2022-05-30,Trinidad and Tobago,Saint Lucia,1,0,3,2,4,1,11,9,1362,1172,FALSE,290,3,2,2,3,6,5
2022-03-29,Trinidad and Tobago,Guyana,1,1,2,3,3,2,10,8,1373,1070,FALSE,403,3,2,2,3,7,6
2022-03-25,Trinidad and Tobago,Barbados,9,0,2,3,4,1,2,9,1366,1696,FALSE,-230,3,2,4,1,3,13
2021-07-02,Trinidad and Tobago,Montserrat,6,1,3,2,2,3,6,8,1360,1226,FALSE,134,5,0,3,2,11,4
2021-06-08,Trinidad and Tobago,Saint Kitts and Nevis,2,0,2,3,3,2,4,9,1337,873,FALSE,464,4,1,1,4,18,1
2021-03-25,Trinidad and Tobago,Guyana,3,0,1,4,4,1,2,10,1344,1748,FALSE,-404,5,0,4,1,13,7
2018-09-06,Trinidad and Tobago,United Arab Emirates,2,0,3,2,3,2,4,4,1424,1668,FALSE,-244,1,4,2,3,1,3
2018-04-17,Trinidad and Tobago,Panama,0,1,4,1,3,2,6,4,1430,1422,FALSE,108,3,2,4,1,7,10
2022-11-30,Tunisia,France,,,,,,,,,,,TRUE,,,,,,,
2022-11-26,Tunisia,Australia,,,,,,,,,,,TRUE,,,,,,,
2022-11-16,Tunisia,IR Iran,2,0,4,1,1,4,7,5,1687,2169,FALSE,-482,5,0,2,3,6,3
2022-09-22,Tunisia,Comoros,1,0,3,2,0,5,9,0,1687,1765,FALSE,-78,4,1,4,1,6,7
2022-06-10,Tunisia,Chile,2,0,2,3,1,4,5,1,1613,1308,FALSE,305,2,3,5,0,4,12
2022-06-02,Tunisia,Equatorial Guinea,4,0,2,3,2,3,2,2,1612,1608,FALSE,104,2,3,2,3,2,6
2022-03-29,Tunisia,Mali,0,0,3,2,2,3,6,2,1618,1602,FALSE,116,3,2,2,3,4,2
2022-01-23,Tunisia,Nigeria,1,0,2,3,3,2,5,4,1588,1435,FALSE,153,5,0,2,3,9,2
2022-01-16,Tunisia,Mauritania,4,0,3,2,3,2,4,4,1613,1646,FALSE,-33,2,3,4,1,3,4
2021-12-15,Tunisia,Egypt,1,0,4,1,4,1,11,5,1638,1523,FALSE,115,5,0,3,2,12,3
2021-12-10,Tunisia,Oman,2,1,3,2,4,1,9,5,1623,1499,FALSE,124,4,1,4,1,6,5
2021-12-06,Tunisia,United Arab Emirates,1,0,2,3,4,1,8,5,1608,1454,FALSE,154,4,1,3,2,6,4
2021-11-30,Tunisia,Mauritania,5,1,3,2,2,3,8,2,1645,1426,FALSE,219,1,4,4,1,1,9
2021-11-16,Tunisia,Zambia,3,1,3,2,1,4,8,1,1636,1429,FALSE,307,3,2,4,1,7,6
2021-10-07,Tunisia,Mauritania,3,0,4,1,1,4,7,2,1670,1447,FALSE,323,4,1,3,2,5,7
2021-09-03,Tunisia,Equatorial Guinea,3,0,4,1,3,2,9,5,1640,1546,FALSE,194,4,1,3,2,6,5
2021-06-15,Tunisia,Mali,1,0,4,1,4,1,9,6,1635,1762,FALSE,-27,3,2,4,1,4,4
2021-06-11,Tunisia,Algeria,0,2,5,0,3,2,10,4,1650,1478,FALSE,272,5,0,3,2,15,6
2021-06-05,Tunisia,Democratic Republic of Congo,1,0,5,0,4,1,10,5,1646,1356,FALSE,390,3,2,2,3,3,4
2021-03-28,Tunisia,Equatorial Guinea,2,1,5,0,3,2,11,4,1642,1378,FALSE,364,3,2,3,2,5,4
2020-11-13,Tunisia,Tanzania,1,0,4,1,4,1,8,6,1627,1701,FALSE,26,1,4,3,2,2,5
2020-10-09,Tunisia,Sudan,3,0,4,1,3,2,7,5,1650,1730,FALSE,20,4,1,3,2,9,4
2018-11-20,Tunisia,Morocco,0,1,5,0,3,2,9,5,1661,1617,FALSE,144,5,0,2,3,10,4
2018-10-13,Tunisia,Niger,1,0,4,1,4,1,7,9,1670,1241,FALSE,529,3,2,4,1,7,12
2018-06-28,Tunisia,Panama,2,1,4,1,5,0,7,12,1632,1970,FALSE,-338,2,3,3,2,2,10
2018-06-01,Tunisia,Turkey,2,2,4,1,2,3,8,3,1656,1966,FALSE,-310,4,1,4,1,7,8
2018-03-27,Tunisia,Costa Rica,1,0,4,1,3,2,9,4,1635,1790,FALSE,-155,3,2,4,1,3,9
2018-03-23,Tunisia,IR Iran,1,0,4,1,3,2,9,4,1623,1475,FALSE,248,5,0,2,3,10,2
2022-11-19,Turkey,Czechia,2,1,5,0,3,2,10,6,1702,1752,FALSE,50,2,3,4,1,6,10
2022-11-16,Turkey,Scotland,2,1,5,0,2,3,14,5,1693,1302,FALSE,491,3,2,3,2,9,5
2022-09-22,Turkey,Luxembourg,3,3,5,0,1,4,16,3,1746,1261,FALSE,585,3,2,3,2,5,5
2022-06-14,Turkey,Lithuania,2,0,5,0,2,3,15,6,1744,1426,FALSE,418,2,3,5,0,3,12
2022-06-04,Turkey,Faroe Islands,4,0,5,0,4,1,13,8,1715,1998,FALSE,-183,3,2,3,2,4,7
2022-03-29,Turkey,Italy,2,3,5,0,4,1,12,6,1720,1980,FALSE,-160,3,2,4,1,4,5
2021-11-13,Turkey,Gibraltar,6,0,5,0,4,1,9,10,1711,1290,FALSE,521,2,3,5,0,2,20
2021-10-08,Turkey,Norway,1,1,4,1,4,1,7,13,1708,1932,FALSE,-124,5,0,3,2,10,4
2021-09-01,Turkey,Montenegro,2,2,2,3,3,2,3,8,1731,1894,FALSE,-63,3,2,4,1,7,6
2021-06-03,Turkey,Moldova,2,0,4,1,3,2,12,6,1800,1447,FALSE,353,2,3,5,0,2,16
2021-05-31,Turkey,Guinea,0,0,4,1,4,1,12,8,1809,1371,FALSE,538,5,0,3,2,6,4
2021-05-27,Turkey,Azerbaijan,2,1,4,1,4,1,13,9,1808,1268,FALSE,640,2,3,3,2,2,5
2021-03-30,Turkey,Latvia,3,3,4,1,4,1,13,9,1827,1734,FALSE,193,4,1,3,2,10,5
2021-03-24,Turkey,Netherlands,4,2,4,1,5,0,9,10,1753,1745,FALSE,108,4,1,4,1,7,4
2020-11-15,Turkey,Russia,3,2,4,1,4,1,9,9,1764,1896,FALSE,-32,3,2,3,2,5,5
2020-11-11,Turkey,Croatia,3,3,3,2,4,1,6,7,1763,1764,FALSE,99,5,0,5,0,8,12
2020-10-14,Turkey,Serbia,2,2,2,3,3,2,4,5,1769,1809,FALSE,60,3,2,4,1,7,6
2020-09-03,Turkey,Hungary,0,1,1,4,3,2,3,5,1691,1773,FALSE,18,4,1,3,2,9,5
2018-11-20,Turkey,Ukraine,0,0,2,3,4,1,4,7,1692,1834,FALSE,-42,5,0,3,2,6,6
2018-11-17,Turkey,Sweden,0,1,3,2,4,1,5,7,1712,1776,FALSE,36,2,3,4,1,3,8
2018-10-11,Turkey,Bosnia and Herzegovina,0,0,5,0,5,0,9,8,1734,1817,FALSE,17,3,2,2,3,6,2
2018-09-07,Turkey,Russia,1,2,5,0,4,1,8,6,1728,1678,FALSE,150,4,1,4,1,11,7
2018-05-28,Turkey,IR Iran,2,1,4,1,4,1,7,9,1720,1611,FALSE,209,4,1,2,3,8,2
2018-03-23,Turkey,Ireland,1,0,3,2,4,1,5,10,1712,1609,FALSE,203,3,2,2,3,4,6
2022-06-11,Turkmenistan,Bangladesh,2,1,3,2,5,0,6,13,1252,1196,FALSE,56,1,4,3,2,1,6
2021-06-09,Turkmenistan,Lebanon,3,2,3,2,4,1,6,12,1261,1761,FALSE,-500,3,2,5,0,5,8
2018-12-25,Turkmenistan,Afghanistan,2,0,4,1,5,0,6,9,1237,1415,FALSE,-178,3,2,3,2,6,8
2022-06-14,Turks and Caicos Islands,Sint Maarten,2,0,5,0,5,0,9,20,699,811,FALSE,-12,3,2,5,0,11,19
2022-06-03,Turks and Caicos Islands,Bonaire,1,4,2,3,5,0,4,27,785,847,FALSE,38,,,,,,
2021-06-05,Turks and Caicos Islands,Haiti,0,10,1,4,5,0,3,24,780,1146,FALSE,-266,4,1,2,3,19,2
2018-11-18,Turks and Caicos Islands,Saint Vincent and the Grenadines,3,2,,,,,,,746,1193,FALSE,-347,4,1,4,1,8,7
2018-10-13,Turks and Caicos Islands,Guyana,0,8,,,,,,,759,1304,FALSE,-445,3,2,4,1,4,6
2018-06-09,Tuvalu,Chagos Islands,6,1,2,3,5,0,6,28,757,546,FALSE,211,,,,,,
2022-06-08,Uganda,Niger,1,1,3,2,5,0,4,11,1426,1692,FALSE,-166,5,0,5,0,11,7
2022-01-18,Uganda,Moldova,3,2,4,1,3,2,5,3,1464,1544,FALSE,-80,3,2,5,0,3,14
2021-11-11,Uganda,Kenya,1,1,3,2,1,4,3,2,1471,1291,FALSE,280,2,3,4,1,3,8
2021-10-10,Uganda,Rwanda,1,0,3,2,2,3,4,5,1464,1298,FALSE,266,3,2,3,2,8,3
2021-09-06,Uganda,Mali,0,0,2,3,3,2,3,6,1445,1388,FALSE,157,2,3,4,1,2,4
2021-03-24,Uganda,Burkina Faso,0,0,3,2,1,4,4,1,1485,1093,FALSE,492,4,1,3,2,9,4
2020-11-12,Uganda,South Sudan,1,0,3,2,0,5,6,0,1476,1713,FALSE,-137,1,4,4,1,2,12
2018-11-17,Uganda,Cape Verde,1,0,3,2,2,3,6,3,1456,1282,FALSE,274,3,2,3,2,7,5
2018-10-13,Uganda,Lesotho,3,0,2,3,3,2,4,4,1409,1329,FALSE,180,4,1,1,4,5,1
2018-09-08,Uganda,Tanzania,0,0,3,2,4,1,6,5,1419,1309,FALSE,210,4,1,4,1,5,9
2018-03-27,Uganda,Malawi,0,0,5,0,5,0,12,6,1463,1076,FALSE,487,3,2,2,3,3,2
2018-03-24,Uganda,SÃ£o TomÃ© and PrÃ­ncipe,3,1,4,1,4,1,9,5,1461,1317,FALSE,244,,,,,,
2022-06-11,Ukraine,Armenia,3,0,4,1,3,2,7,3,1848,1650,FALSE,198,3,2,3,2,3,15
2021-11-11,Ukraine,Bulgaria,1,1,5,0,5,0,7,6,1801,1662,FALSE,239,5,0,4,1,9,6
2021-10-12,Ukraine,Bosnia and Herzegovina,1,1,4,1,5,0,6,9,1814,1683,FALSE,231,4,1,3,2,6,5
2021-09-04,Ukraine,France,1,1,3,2,5,0,6,9,1780,1362,FALSE,518,5,0,4,1,8,7
2021-06-29,Ukraine,Sweden,2,1,4,1,3,2,9,5,1786,1787,FALSE,-1,4,1,2,3,9,3
2021-06-17,Ukraine,North Macedonia,2,1,5,0,3,2,9,5,1804,1959,FALSE,-155,5,0,3,2,13,5
2021-06-07,Ukraine,Cyprus,4,0,5,0,4,1,5,4,1812,1567,FALSE,345,1,4,3,2,1,6
2021-06-03,Ukraine,Northern Ireland,1,0,5,0,5,0,5,7,1810,1563,FALSE,347,3,2,3,2,5,5
2021-05-23,Ukraine,Bahrain,1,1,4,1,5,0,4,8,1818,1352,FALSE,566,5,0,4,1,11,5
2021-03-31,Ukraine,Kazakhstan,1,1,4,1,4,1,4,7,1837,1711,FALSE,226,2,3,4,1,2,9
2021-03-28,Ukraine,Finland,1,1,4,1,4,1,4,8,1849,2077,FALSE,-128,5,0,3,2,8,6
2020-10-13,Ukraine,Spain,1,0,3,2,4,1,4,14,1831,1977,FALSE,-46,4,1,1,4,7,1
2020-10-10,Ukraine,Germany,1,2,3,2,4,1,4,16,1851,2080,FALSE,-129,5,0,4,1,10,7
2020-09-03,Ukraine,Switzerland,2,1,4,1,2,3,4,5,1773,1691,FALSE,182,3,2,5,0,8,7
2018-10-16,Ukraine,Czechia,1,0,4,1,3,2,8,3,1794,1863,FALSE,31,4,1,4,1,5,12
2018-09-09,Ukraine,Slovakia,1,0,4,1,4,1,9,4,1775,1689,FALSE,186,5,0,4,1,10,6
2018-06-03,Ukraine,Albania,4,1,3,2,4,1,5,5,1741,1712,FALSE,29,1,4,5,0,3,10
2018-03-27,Ukraine,Japan,2,1,3,2,4,1,5,6,1733,1563,FALSE,170,4,1,4,1,5,7
2022-11-19,United Arab Emirates,Kazakhstan,2,1,2,3,5,0,2,13,1483,2143,FALSE,-560,3,2,5,0,5,8
2022-11-16,United Arab Emirates,Argentina,0,5,3,2,4,1,3,8,1485,1681,FALSE,-96,5,0,1,4,15,1
2022-05-29,United Arab Emirates,Gambia,1,1,2,3,3,2,3,7,1515,1800,FALSE,-185,4,1,2,3,5,4
2022-03-29,United Arab Emirates,Korea Republic,1,0,1,4,4,1,2,8,1483,1570,FALSE,13,5,0,1,4,14,1
2022-01-27,United Arab Emirates,Syria,2,0,3,2,3,2,4,7,1486,1691,FALSE,-105,4,1,4,1,5,8
2021-12-03,United Arab Emirates,Mauritania,1,0,3,2,4,1,5,5,1503,1406,FALSE,97,2,3,4,1,2,13
2021-11-30,United Arab Emirates,Syria,2,1,3,2,4,1,4,5,1487,1379,FALSE,108,4,1,5,0,5,10
2021-10-12,United Arab Emirates,Iraq,2,2,3,2,3,2,9,4,1467,1834,FALSE,-267,1,4,2,3,1,4
2021-10-07,United Arab Emirates,IR Iran,0,1,4,1,3,2,12,4,1475,1444,FALSE,131,5,0,0,5,18,0
2021-09-02,United Arab Emirates,Lebanon,0,0,5,0,3,2,20,4,1489,1418,FALSE,171,5,0,4,1,8,8
2021-06-15,United Arab Emirates,Vietnam,3,2,5,0,2,3,23,2,1477,1100,FALSE,477,5,0,4,1,12,5
2021-06-11,United Arab Emirates,Indonesia,5,0,4,1,2,3,18,2,1472,1316,FALSE,256,3,2,4,1,5,12
2021-06-07,United Arab Emirates,Thailand,3,1,4,1,2,3,16,4,1459,1183,FALSE,376,4,1,5,0,7,11
2021-06-03,United Arab Emirates,Malaysia,4,0,4,1,3,2,15,6,1451,1473,FALSE,78,3,2,5,0,5,11
2021-05-24,United Arab Emirates,Jordan,5,1,4,1,3,2,11,7,1435,1192,FALSE,343,2,3,3,2,3,4
2021-03-29,United Arab Emirates,India,6,0,3,2,4,1,5,9,1430,1623,FALSE,-93,3,2,3,2,3,5
2021-01-12,United Arab Emirates,Iraq,0,0,4,1,4,1,7,9,1427,1562,FALSE,-35,3,2,2,3,5,2
2020-11-16,United Arab Emirates,Bahrain,1,3,3,2,3,2,6,6,1442,1225,FALSE,317,5,0,1,4,14,1
2020-11-12,United Arab Emirates,Tajikistan,3,2,2,3,3,2,3,6,1439,1570,FALSE,-31,2,3,5,0,2,11
2020-10-12,United Arab Emirates,Uzbekistan,1,2,2,3,3,2,3,5,1482,1434,FALSE,148,2,3,4,1,3,8
2018-12-28,United Arab Emirates,Kuwait,0,2,3,2,2,3,6,3,1505,1190,FALSE,415,4,1,4,1,5,9
2018-11-20,United Arab Emirates,Yemen,2,0,2,3,3,2,4,5,1502,1658,FALSE,-56,1,4,5,0,2,10
2018-11-16,United Arab Emirates,Bolivia,0,0,2,3,3,2,4,5,1500,1752,FALSE,-152,4,1,3,2,7,9
2018-09-11,United Arab Emirates,Laos,3,0,1,4,3,2,1,5,1503,1443,FALSE,60,3,2,5,0,5,9
2022-11-21,United States,Wales,,,2,3,2,3,6,3,1798,1632,TRUE,166,4,1,5,0,5,9
2022-06-10,United States,Grenada,5,0,2,3,2,3,8,3,1831,1937,FALSE,-6,3,2,4,1,4,9
2022-06-05,United States,Uruguay,0,0,3,2,2,3,11,3,1831,1729,FALSE,202,5,0,1,4,11,1
2022-06-01,United States,Morocco,3,0,2,3,3,2,8,5,1822,1742,FALSE,180,5,0,5,0,10,7
2022-03-27,United States,Panama,5,1,3,2,1,4,5,2,1846,1837,FALSE,109,3,2,5,0,5,6
2022-02-02,United States,Honduras,3,0,4,1,2,3,5,3,1836,1827,FALSE,109,3,2,5,0,4,11
2022-01-27,United States,El Salvador,1,0,4,1,3,2,6,3,1860,1600,FALSE,360,3,2,5,0,3,6
2021-12-18,United States,Bosnia and Herzegovina,1,0,4,1,3,2,7,3,1858,1588,FALSE,370,4,1,4,1,6,8
2021-11-12,United States,Mexico,2,0,4,1,4,1,9,4,1843,1616,FALSE,327,5,0,3,2,9,5
2021-10-13,United States,Costa Rica,2,1,3,2,3,2,7,3,1837,1612,FALSE,325,2,3,3,2,3,3
2021-10-07,United States,Jamaica,2,0,4,1,2,3,7,2,1862,1577,FALSE,385,2,3,5,0,2,8
2021-09-05,United States,Canada,1,1,4,1,0,5,4,0,1852,1549,FALSE,403,4,1,4,1,8,5
2021-08-01,United States,Mexico,1,0,5,0,1,4,10,1,1840,1698,FALSE,242,4,1,1,4,9,1
2021-07-29,United States,Qatar,1,0,5,0,1,4,13,1,1829,1573,FALSE,356,5,0,2,3,13,5
2021-07-25,United States,Jamaica,1,0,5,0,2,3,15,3,1823,1705,FALSE,218,4,1,4,1,6,7
2021-07-18,United States,Canada,1,0,5,0,2,3,15,3,1811,1405,FALSE,506,5,0,2,3,16,2
2021-07-15,United States,Martinique,6,1,5,0,2,3,10,4,1805,1532,FALSE,373,5,0,3,2,11,8
2021-07-11,United States,Haiti,1,0,5,0,3,2,11,5,1799,1627,FALSE,272,3,2,4,1,11,6
2021-06-09,United States,Costa Rica,4,0,5,0,4,1,11,6,1792,1890,FALSE,2,2,3,3,2,3,4
2021-06-06,United States,Mexico,3,2,5,0,3,2,15,4,1769,1597,FALSE,272,3,2,2,3,5,2
2021-06-03,United States,Honduras,1,0,5,0,3,2,20,4,1762,1890,FALSE,-28,5,0,5,0,5,10
2021-03-25,United States,Jamaica,4,1,4,1,1,4,20,2,1748,1344,FALSE,404,4,1,3,2,12,5
2021-01-31,United States,Trinidad and Tobago,7,0,3,2,2,3,13,3,1746,1480,FALSE,366,1,4,3,2,2,3
2020-12-09,United States,El Salvador,6,0,2,3,3,2,7,6,1741,1535,FALSE,306,2,3,3,2,4,7
2020-11-16,United States,Panama,6,2,2,3,3,2,2,5,1732,1805,FALSE,-73,3,2,1,4,4,1
2020-02-01,United States,Costa Rica,1,0,3,2,4,1,4,9,1743,1889,FALSE,-46,4,1,5,0,9,13
2018-10-16,United States,Peru,1,1,4,1,4,1,5,9,1754,1955,FALSE,-101,4,1,3,2,7,5
2018-10-11,United States,Colombia,2,4,4,1,3,2,6,5,1766,1808,FALSE,58,4,1,2,3,7,2
2018-09-11,United States,Mexico,1,0,4,1,3,2,6,5,1757,2119,FALSE,-262,3,2,4,1,4,10
2018-09-07,United States,Brazil,0,2,4,1,2,3,6,3,1763,1986,FALSE,-123,5,0,2,3,8,3
2018-05-28,United States,Bolivia,3,0,4,1,2,3,7,3,1754,1746,FALSE,108,3,2,3,2,4,6
2018-03-27,United States,Paraguay,1,0,4,1,3,2,7,4,1747,1727,FALSE,120,4,1,4,1,7,6
2018-01-28,United States,Bosnia and Herzegovina,0,0,4,1,4,1,7,6,1751,1994,FALSE,-143,4,1,3,2,11,8
2022-11-24,Uruguay,Korea Republic,,,3,2,1,4,10,1,1936,1770,TRUE,166,4,1,2,3,7,5
2022-09-27,Uruguay,Canada,2,0,3,2,1,4,10,1,1927,1821,FALSE,106,4,1,2,3,11,3
2022-06-11,Uruguay,Panama,5,0,4,1,1,4,10,1,1937,1831,FALSE,206,5,0,2,3,11,8
2022-06-02,Uruguay,Mexico,3,0,4,1,2,3,8,4,1923,1768,FALSE,155,3,2,1,4,5,1
2022-03-24,Uruguay,Peru,1,0,3,2,4,1,6,9,1880,1691,FALSE,289,5,0,3,2,8,3
2022-02-01,Uruguay,Venezuela,4,1,2,3,4,1,2,11,1867,1709,FALSE,258,3,2,5,0,7,8
2021-11-12,Uruguay,Argentina,0,1,3,2,3,2,6,9,1914,2140,FALSE,-126,4,1,1,4,10,1
2021-10-07,Uruguay,Colombia,0,0,4,1,2,3,7,3,1946,1792,FALSE,254,5,0,5,0,9,6
