date,year,team,opponent,GF,GA,did_score,fail_to_score,did_receive_goal,not_receive_goal_team,GF_last_5,GA_last_5_team,pre_rating_team,pre_rating_opponent,qatar,result,magic_johnson_team,rating,GA_last_5_opponent,not_receive_goal_opponent,magic_johnson_opponent
2022-06-05,2022,Antigua and Barbuda,Guadeloupe,1,0,4,1,2,3,7,5,1184,1239,FALSE,W,0.421503247655257,1219,11,0,0.578496752344743
2022-06-02,2022,Antigua and Barbuda,Barbados,1,0,4,1,2,3,9,5,1161,1046,FALSE,W,0.659707994144748,1181,18,1,0.340292005855252
2021-06-08,2021,Antigua and Barbuda,El Salvador,0,3,5,0,2,3,11,6,1188,1468,FALSE,L,0.166337530816562,1178,8,2,0.833662469183438
2021-06-04,2021,Antigua and Barbuda,Grenada,1,0,5,0,2,3,16,6,1148,1209,FALSE,W,0.4131049766209,1183,16,1,0.5868950233791
2021-03-27,2021,Antigua and Barbuda,US Virgin Islands,3,0,4,1,3,2,13,9,1133,704,FALSE,W,0.921977423682627,1138,,,0.0780225763173731
2021-03-24,2021,Antigua and Barbuda,Montserrat,2,2,3,2,3,2,11,9,1174,732,FALSE,D,0.927193465102401,1148,,,0.0728065348975995
2021-03-21,2021,Antigua and Barbuda,British Virgin Islands,3,0,2,3,3,2,8,9,1166,644,FALSE,W,0.952793812385593,1169,14,1,0.0472061876144066
2018-11-19,2018,Antigua and Barbuda,Martinique,2,4,2,3,3,2,7,6,1163,1445,FALSE,L,0.164747167686039,1153,3,4,0.835252832313962
2018-10-12,2018,Antigua and Barbuda,Bahamas,6,0,2,3,4,1,4,8,1167,,FALSE,W,,,,,
2018-09-07,2018,Antigua and Barbuda,Saint Lucia,0,3,,,,,,,1205,,FALSE,L,,,,,
2018-04-29,2018,Antigua and Barbuda,Jamaica,0,2,,,,,,,1202,1569,FALSE,L,0.107876086056773,1196,11,0,0.892123913943227
2018-04-01,2018,Antigua and Barbuda,Dominica,0,0,,,,,,,1233,,FALSE,D,,,6,1,
2018-03-25,2018,Antigua and Barbuda,Jamaica,1,1,,,,,,,,1580,FALSE,D,,,12,0,
2018-03-21,2018,Antigua and Barbuda,Bermuda,3,2,,,,,,,,,FALSE,W,,,,,
2022-11-30,2022,Argentina,Poland,,,,,,,,,,,TRUE,,,,,,
2022-11-26,2022,Argentina,Mexico,,,5,0,1,4,17,2,2086,1809,TRUE,,0.831253915652047,,5,3,0.168746084347953
2022-11-22,2022,Argentina,Saudi Arabia,1,2,5,0,0,5,19,0,2142,1630,TRUE,L,0.950136146221024,2085,3,2,0.0498638537789762
2022-11-16,2022,Argentina,United Arab Emirates,5,0,5,0,1,4,15,1,2142,1479,FALSE,W,0.978469830958291,2143,8,1,0.0215301690417093
2022-09-27,2022,Argentina,Jamaica,3,0,5,0,1,4,15,1,2140,1558,FALSE,W,0.966113391739664,2142,5,0,0.0338866082603359
2022-09-23,2022,Argentina,Honduras,3,0,5,0,1,4,13,1,2139,1484,FALSE,W,0.977477998103213,2140,6,1,0.0225220018967874
2022-06-05,2022,Argentina,Estonia,5,0,5,0,2,3,10,2,2129,1388,FALSE,W,0.986150213674488,2130,7,2,0.0138497863255119
2022-06-01,2022,Argentina,Italy,3,0,4,1,2,3,7,2,2098,2003,FALSE,W,0.633407700071168,2120,5,1,0.366592299928832
2022-03-29,2022,Argentina,Ecuador,1,1,4,1,1,4,7,1,2120,1822,FALSE,D,0.84753872399585,2099,6,1,0.15246127600415
2022-03-25,2022,Argentina,Venezuela,3,0,4,1,1,4,5,1,2122,1687,FALSE,W,0.924426041425926,2127,11,0,0.0755739585740745
2022-02-01,2022,Argentina,Colombia,1,0,4,1,1,4,7,1,2110,1870,FALSE,W,0.799239991086898,2122,3,2,0.200760008913102
2022-01-27,2022,Argentina,Chile,2,1,3,2,0,5,5,0,2108,1801,FALSE,W,0.854113361945624,2117,4,3,0.145886638054376
2021-11-16,2021,Argentina,Brazil,0,0,4,1,0,5,8,0,2104,2153,FALSE,D,0.429947176416012,2108,2,3,0.570052823583988
2021-11-12,2021,Argentina,Uruguay,1,0,4,1,1,4,10,1,2094,1910,FALSE,W,0.74253555894307,2109,9,2,0.25746444105693
2021-10-14,2021,Argentina,Peru,1,0,4,1,1,4,10,1,2088,1786,FALSE,W,0.850490301546803,2097,4,2,0.149509698453197
2021-10-10,2021,Argentina,Uruguay,3,0,4,1,2,3,8,2,2059,1944,FALSE,W,0.659707994144748,2079,3,3,0.340292005855252
2021-10-07,2021,Argentina,Paraguay,0,0,5,0,2,3,11,2,2080,1812,FALSE,D,0.823861528505572,2061,8,0,0.176138471494428
2021-09-09,2021,Argentina,Bolivia,3,0,5,0,3,2,12,3,2071,1585,FALSE,W,0.942548208923358,2074,12,0,0.0574517910766422
2021-09-02,2021,Argentina,Venezuela,3,1,5,0,2,3,10,2,2064,1746,FALSE,W,0.861827847579918,2072,6,2,0.138172152420082
2021-07-10,2021,Argentina,Brazil,1,0,5,0,2,3,10,2,2021,2158,FALSE,W,0.312461751787658,2062,2,3,0.687538248212342
2021-07-06,2021,Argentina,Colombia,1,1,5,0,2,3,10,2,2026,1896,FALSE,D,0.678816919794757,2015,4,3,0.321183080205243
2021-07-03,2021,Argentina,Ecuador,3,0,5,0,3,2,9,4,2010,1805,FALSE,W,0.764961263552689,2024,8,0,0.235038736447311
2021-06-28,2021,Argentina,Bolivia,4,1,5,0,3,2,6,4,2008,1589,FALSE,W,0.917734618799399,2013,8,0,0.0822653812006012
2021-06-21,2021,Argentina,Paraguay,1,0,5,0,3,2,7,4,1997,1791,FALSE,W,0.765994670766489,2011,6,1,0.234005329233511
2021-06-18,2021,Argentina,Uruguay,1,0,5,0,4,1,7,5,1968,1926,FALSE,W,0.560150145231903,1994,6,3,0.439849854768097
2021-06-14,2021,Argentina,Chile,1,1,5,0,4,1,8,5,1974,1813,FALSE,D,0.716423694102939,1961,5,1,0.283576305897061
2021-06-08,2021,Argentina,Colombia,2,2,5,0,3,2,7,3,1977,1917,FALSE,D,0.58549867867181,1972,11,2,0.41450132132819
2021-06-03,2021,Argentina,Chile,1,1,5,0,2,3,8,2,1983,1826,FALSE,D,0.711722524342755,1970,7,1,0.288277475657245
2020-11-17,2020,Argentina,Peru,2,0,5,0,2,3,8,2,1963,1811,FALSE,W,0.705781359712003,1981,13,0,0.294218640287998
2020-11-12,2020,Argentina,Paraguay,1,1,4,1,2,3,7,2,1978,1776,FALSE,D,0.761842109917936,1962,8,1,0.238157890082064
2020-10-13,2020,Argentina,Bolivia,2,1,4,1,1,4,9,1,1933,1651,FALSE,W,0.835252832313962,1943,7,3,0.164747167686039
2020-10-08,2020,Argentina,Ecuador,1,0,3,2,1,4,8,1,1928,1780,FALSE,W,0.700977398610108,1946,5,3,0.299022601389892
2018-11-20,2018,Argentina,Mexico,2,0,3,2,1,4,9,1,1923,1779,FALSE,W,0.6961287704296,1941,10,0,0.3038712295704
2018-11-16,2018,Argentina,Mexico,2,0,3,2,2,3,10,5,1895,1786,FALSE,W,0.651912039874664,1916,10,0,0.348087960125336
2018-10-16,2018,Argentina,Brazil,0,1,4,1,2,3,12,5,1909,2123,FALSE,L,0.225852022298169,1895,2,4,0.774147977701831
2018-10-11,2018,Argentina,Iraq,4,0,3,2,3,2,8,8,1904,1553,FALSE,W,0.882934604125682,1911,6,2,0.117065395874318
2018-09-11,2018,Argentina,Colombia,0,0,4,1,4,1,9,9,1902,1953,FALSE,D,0.427127748605496,1906,4,2,0.572872251394505
2018-09-07,2018,Argentina,Guatemala,3,0,4,1,4,1,10,9,1896,1528,FALSE,W,0.892676660006154,1902,,,0.107323339993846
2018-06-30,2018,Argentina,France,3,4,4,1,4,1,8,11,1918,2007,FALSE,L,0.374648606692463,1896,3,2,0.625351393307537
2018-06-26,2018,Argentina,Nigeria,2,1,4,1,3,2,8,10,1930,1699,FALSE,W,0.790798102797238,1943,6,1,0.209201897202762
2018-06-21,2018,Argentina,Croatia,0,3,5,0,3,2,10,11,1968,1869,FALSE,L,0.638737749111725,1930,5,2,0.361262250888275
2018-06-16,2018,Argentina,Iceland,1,1,5,0,2,3,10,10,1987,1760,FALSE,D,0.786963279389469,1970,12,0,0.213036720610531
2018-05-29,2018,Argentina,Haiti,4,0,5,0,3,2,9,11,1969,,FALSE,W,,,10,1,
2018-03-27,2018,Argentina,Spain,1,6,4,1,2,3,8,5,2007,2038,FALSE,L,0.455505426916992,1980,4,3,0.544494573083008
2018-03-23,2018,Argentina,Italy,2,0,4,1,3,2,7,6,,,FALSE,W,,,2,3,
2022-11-19,2022,Armenia,Albania,0,2,3,2,5,0,5,17,1461,1534,FALSE,L,0.396463681473822,1437,8,0,0.603536318526178
2022-11-16,2022,Armenia,Kosovo,2,2,2,3,5,0,3,17,1449,1522,FALSE,D,0.396463681473822,1455,8,0,0.603536318526178
2022-09-27,2022,Armenia,Ireland,2,3,2,3,4,1,2,14,1471,1665,FALSE,L,0.246613922214385,1456,5,1,0.753386077785615
2022-09-24,2022,Armenia,Ukraine,0,5,2,3,4,1,2,18,1491,1806,FALSE,L,0.140241480541804,1483,5,2,0.859758519458196
2022-06-14,2022,Armenia,Scotland,1,4,2,3,3,2,2,14,1508,1674,FALSE,L,0.277765466350829,1491,9,1,0.722234533649171
2022-06-11,2022,Armenia,Ukraine,0,3,3,2,3,2,3,15,1510,1849,FALSE,L,0.124396331359007,1503,3,2,0.875603668640993
2022-06-08,2022,Armenia,Scotland,0,2,3,2,3,2,3,18,1546,1707,FALSE,L,0.283576305897061,1529,6,2,0.716423694102939
2022-06-04,2022,Armenia,Ireland,1,0,2,3,4,1,2,19,1495,1697,FALSE,W,0.238157890082064,1541,2,4,0.761842109917936
2022-03-29,2022,Armenia,Norway,0,9,3,2,4,1,3,11,1530,1757,FALSE,L,0.213036720610531,1517,3,3,0.786963279389469
2022-03-24,2022,Armenia,Montenegro,1,0,3,2,5,0,3,12,1503,1513,FALSE,W,0.485612815834001,1534,6,2,0.514387184165999
2021-11-14,2021,Armenia,Germany,1,4,2,3,5,0,2,14,1528,1955,FALSE,L,0.0788547931100871,1523,1,4,0.921145206889913
2021-11-11,2021,Armenia,North Macedonia,0,5,2,3,4,1,2,9,1546,1568,FALSE,L,0.468381702171893,1518,6,3,0.531618297828107
2021-10-11,2021,Armenia,Romania,0,1,3,2,4,1,3,11,1562,1657,FALSE,L,0.366592299928832,1540,3,3,0.633407700071168
2021-10-08,2021,Armenia,Iceland,1,1,3,2,4,1,3,11,1555,1562,FALSE,D,0.489927553072562,1556,10,1,0.510072446927438
2021-09-08,2021,Armenia,Liechtenstein,1,1,3,2,4,1,5,12,1581,1090,FALSE,D,0.944087094488048,1554,20,0,0.0559129055119519
2021-09-05,2021,Armenia,Germany,0,6,4,1,3,2,7,6,1582,1917,FALSE,L,0.12692611774973,1574,7,1,0.87307388225027
2021-09-02,2021,Armenia,North Macedonia,0,0,5,0,3,2,8,6,1576,1564,FALSE,D,0.517262524432376,1575,9,1,0.482737475567624
2021-06-05,2021,Armenia,Sweden,1,3,5,0,2,3,8,3,1598,1859,FALSE,L,0.182062368941884,1587,4,4,0.817937631058116
2021-06-01,2021,Armenia,Croatia,1,1,5,0,2,3,9,3,1598,1836,FALSE,D,0.202613685972296,1616,6,2,0.797386314027704
2021-03-31,2021,Armenia,Romania,3,2,5,0,2,3,7,2,1567,1666,FALSE,W,0.361262250888275,1605,8,0,0.638737749111725
2021-03-28,2021,Armenia,Iceland,2,0,5,0,3,2,7,4,1528,1625,FALSE,W,0.363923100312118,1566,13,0,0.636076899687882
2021-03-25,2021,Armenia,Liechtenstein,1,0,5,0,3,2,8,4,1536,1110,FALSE,W,0.920726061368793,1541,6,1,0.0792739386312066
2020-11-18,2020,Armenia,North Macedonia,1,0,5,0,4,1,8,6,1505,1602,FALSE,W,0.363923100312118,1543,6,1,0.636076899687882
2020-11-15,2020,Armenia,Georgia,2,1,5,0,4,1,8,7,1460,1544,FALSE,W,0.381415877910969,1497,5,1,0.618584122089031
2020-10-14,2020,Armenia,Estonia,1,1,5,0,4,1,13,8,1471,1389,FALSE,D,0.615864104253756,1464,9,1,0.384135895746244
2020-10-11,2020,Armenia,Georgia,2,2,5,0,3,2,15,6,1469,1589,FALSE,D,0.333860575416878,1479,3,2,0.666139424583122
2020-09-08,2020,Armenia,Estonia,2,0,4,1,4,1,13,7,,1446,FALSE,W,,,7,1,
2020-09-05,2020,Armenia,North Macedonia,1,2,3,2,4,1,12,7,1438,,FALSE,L,,,,,
2018-11-19,2018,Armenia,Liechtenstein,2,2,3,2,4,1,12,6,1452,1131,FALSE,D,0.863871476341858,1430,10,1,0.136128523658142
2018-11-16,2018,Armenia,Gibraltar,6,2,2,3,3,2,6,4,1444,1140,FALSE,W,0.851948345852574,1453,5,2,0.148051654147426
2018-10-16,2018,Armenia,Macedonia,4,0,2,3,4,1,3,5,1386,1548,FALSE,W,0.282408276808469,1429,2,3,0.717591723191531
2018-10-13,2018,Armenia,Gibraltar,0,1,2,3,4,1,3,5,1433,1061,FALSE,L,0.89486278964408,1379,14,1,0.10513721035592
2018-09-09,2018,Armenia,Macedonia,0,2,2,3,3,2,3,3,1463,1522,FALSE,L,0.415899041186322,1438,1,4,0.584100958813678
2018-09-06,2018,Armenia,Liechtenstein,2,1,2,3,3,2,4,4,1447,1135,FALSE,W,0.857663318553857,1456,10,0,0.142336681446143
2018-06-04,2018,Armenia,Moldova,0,0,3,2,4,1,8,5,1445,1317,FALSE,D,0.676301669492737,1434,7,1,0.323698330507263
2018-05-29,2018,Armenia,Malta,1,1,3,2,4,1,8,5,1442,1200,FALSE,D,0.801080939828946,1424,13,0,0.198919060171054
2018-03-27,2018,Armenia,Lithuania,0,1,4,1,4,1,9,10,1484,1383,FALSE,L,0.641390111955618,1446,13,0,0.358609888044382
2018-03-24,2018,Armenia,Estonia,0,0,5,0,5,0,10,14,,1530,FALSE,D,,,2,3,
2022-06-09,2022,Aruba,Saint Kitts and Nevis,2,3,3,2,3,2,7,15,931,1156,FALSE,L,0.214973263001828,918,9,1,0.785026736998172
2022-06-06,2022,Aruba,Saint Martin,3,0,2,3,4,1,4,20,904,854,FALSE,W,0.571463117408381,930,17,2,0.428536882591619
2022-06-03,2022,Aruba,Saint Martin,0,0,2,3,5,0,4,26,908,869,FALSE,D,0.555890961116853,905,20,1,0.444109038883147
2021-10-01,2021,Aruba,Curaçao,1,7,1,4,5,0,3,21,912,1436,FALSE,L,0.0466910530529121,909,3,3,0.953308946947088
2021-06-05,2021,Aruba,Canada,0,7,1,4,4,1,3,14,913,1612,FALSE,L,0.0175711866184031,912,4,1,0.982428813381597
2021-06-02,2021,Aruba,Cayman Islands,3,1,1,4,4,1,3,14,879,909,FALSE,W,0.456933507977788,912,22,1,0.543066492022212
2021-03-30,2021,Aruba,Bermuda,0,5,,,,,,,925,1283,FALSE,L,0.112964273115878,918,7,3,0.887035726884122
2021-03-27,2021,Aruba,Suriname,0,6,,,,,,,931,1266,FALSE,L,0.12692611774973,923,2,4,0.87307388225027
2018-11-16,2018,Aruba,Montserrat,0,2,,,,,,,986,701,FALSE,L,0.837615458371398,936,,,0.162384541628603
2018-10-16,2018,Aruba,Guadeloupe,0,0,,,,,,,,1240,FALSE,D,,,5,2,
2018-09-09,2018,Aruba,Bermuda,3,1,,,,,,,,1186,FALSE,W,,,9,1,
2022-11-30,2022,Australia,Denmark,,,,,,,,,,,TRUE,,,,,,
2022-11-26,2022,Australia,Tunisia,,,4,1,2,3,6,5,1709,1726,TRUE,,0.475554538879339,,5,4,0.524445461120662
2022-11-22,2022,Australia,France,1,4,4,1,2,3,7,2,1724,1996,TRUE,L,0.17282198303686,1714,5,1,0.82717801696314
2022-09-25,2022,Australia,New Zealand,2,0,3,2,3,2,5,3,1720,1526,FALSE,W,0.753386077785615,1735,3,2,0.246613922214385
2022-09-22,2022,Australia,New Zealand,1,0,2,3,4,1,4,5,1707,1537,FALSE,W,0.726830072276731,1723,2,3,0.273169927723269
2022-06-13,2022,Australia,Peru,0,0,3,2,5,0,6,7,1699,1865,FALSE,D,0.277765466350829,1712,2,3,0.722234533649171
2022-06-07,2022,Australia,United Arab Emirates,2,1,3,2,4,1,8,6,1696,1508,FALSE,W,0.746912921428943,1711,3,2,0.253087078571057
2022-06-01,2022,Australia,Jordan,2,1,3,2,4,1,7,6,1659,1551,FALSE,W,0.650604627933873,1680,6,1,0.349395372066128
2022-03-29,2022,Australia,Saudi Arabia,0,1,3,2,3,2,7,5,1704,1611,FALSE,L,0.630730288616202,1666,5,1,0.369269711383798
2022-03-24,2022,Australia,Japan,0,2,4,1,3,2,8,5,1720,1786,FALSE,L,0.406144614763822,1696,1,4,0.593855385236178
2022-02-01,2022,Australia,Oman,2,2,4,1,3,2,9,4,1739,1502,FALSE,D,0.796454699711726,1721,6,1,0.203545300288274
2022-01-27,2022,Australia,Vietnam,4,0,4,1,3,2,6,4,1726,1339,FALSE,W,0.902714034268522,1732,2,4,0.0972859657314782
2021-11-16,2021,Australia,China,1,1,4,1,2,3,8,3,1747,1491,FALSE,D,0.813612210505587,1728,10,0,0.186387789494413
2021-11-11,2021,Australia,Saudi Arabia,0,0,5,0,2,3,9,3,1738,1674,FALSE,D,0.591075596314943,1733,3,3,0.408924403685057
2021-10-12,2021,Australia,Japan,1,2,5,0,1,4,11,1,1772,1704,FALSE,L,0.596629173305774,1736,3,2,0.403370826694226
2021-10-07,2021,Australia,Oman,3,1,5,0,1,4,13,1,1759,1518,FALSE,W,0.800162055915136,1771,4,2,0.199837944084864
2021-09-07,2021,Australia,Vietnam,1,0,5,0,1,4,15,1,1749,1403,FALSE,W,0.879926688010617,1756,8,1,0.120073311989383
2021-09-02,2021,Australia,China,3,0,5,0,1,4,17,1,1741,1504,FALSE,W,0.796454699711726,1753,2,3,0.203545300288274
2021-06-15,2021,Australia,Jordan,1,0,5,0,1,4,19,1,1730,1467,FALSE,W,0.819645814494689,1741,7,2,0.180354185505311
2021-06-11,2021,Australia,Nepal,3,0,5,0,2,3,17,2,1729,937,FALSE,W,0.98963722608354,1730,10,2,0.0103627739164598
2021-06-07,2021,Australia,Taiwan,5,1,5,0,1,4,16,1,1743,938,FALSE,W,0.990377218122669,1744,7,1,0.00962278187733161
2021-06-03,2021,Australia,Kuwait,3,0,4,1,2,3,13,3,1740,1407,FALSE,W,0.871792578033144,1748,6,0,0.128207421966856
2018-12-30,2018,Australia,Oman,5,0,4,1,3,2,9,4,1732,1519,FALSE,W,0.773139913076767,1746,3,2,0.226860086923233
2018-11-20,2018,Australia,Lebanon,3,0,4,1,4,1,7,6,1726,1472,FALSE,W,0.811859998333787,1737,2,3,0.188140001666213
2018-11-17,2018,Australia,Korea Republic,1,1,4,1,4,1,8,6,1722,1763,FALSE,D,0.441268630675239,1726,3,3,0.558731369324761
2018-10-15,2018,Australia,Kuwait,4,0,4,1,4,1,8,6,1722,1455,FALSE,W,0.823024628921732,1733,6,2,0.176975371078268
2018-06-26,2018,Australia,Peru,0,2,4,1,3,2,8,4,1742,1861,FALSE,L,0.335142021445235,1722,2,3,0.664857978554765
2018-06-21,2018,Australia,Denmark,1,1,4,1,3,2,8,7,1729,1891,FALSE,D,0.282408276808469,1742,0,5,0.717591723191531
2018-06-16,2018,Australia,France,1,2,4,1,3,2,10,6,1750,1976,FALSE,L,0.214003397717843,1737,6,1,0.785996602282158
2018-06-09,2018,Australia,Hungary,2,1,3,2,2,3,8,5,1744,1579,FALSE,W,0.72107824319756,1761,7,1,0.27892175680244
2018-06-01,2018,Australia,Czechia,4,0,3,2,3,2,6,6,1725,1717,FALSE,W,0.511510891217792,1754,4,2,0.488489108782208
2018-03-27,2018,Australia,Colombia,0,0,4,1,4,1,7,7,1685,1961,FALSE,D,0.169555088646763,1705,7,1,0.830444911353237
2018-03-23,2018,Australia,Norway,1,4,4,1,4,1,8,4,,,FALSE,L,,,9,2,
2022-11-20,2022,Austria,Italy,2,0,3,2,4,1,3,8,1731,1997,FALSE,W,0.177815388846498,1780,6,3,0.822184611153502
2022-11-16,2022,Austria,Andorra,1,0,3,2,5,0,3,10,1737,1128,FALSE,W,0.970849115332742,1739,4,2,0.0291508846672584
2022-09-25,2022,Austria,Croatia,1,3,3,2,4,1,5,7,1750,1914,FALSE,L,0.280080994052848,1733,5,2,0.719919005947152
2022-09-22,2022,Austria,France,0,2,4,1,4,1,7,7,1755,2016,FALSE,L,0.182062368941884,1744,5,1,0.817937631058116
2022-06-13,2022,Austria,Denmark,0,2,5,0,4,1,8,7,1782,1940,FALSE,L,0.287097842594546,1765,7,1,0.712902157405454
2022-06-10,2022,Austria,France,1,1,5,0,4,1,11,7,1760,2064,FALSE,D,0.148051654147426,1781,4,2,0.851948345852574
2022-06-06,2022,Austria,Denmark,1,2,5,0,4,1,14,7,1760,1980,FALSE,L,0.219870396006842,1747,8,1,0.780129603993158
2022-06-03,2022,Austria,Croatia,3,0,4,1,5,0,11,8,1722,1860,FALSE,W,0.311226431331287,1763,5,1,0.688773568668713
2022-03-29,2022,Austria,Scotland,2,2,4,1,4,1,11,6,1710,1733,FALSE,D,0.466948606115559,1712,3,3,0.533051393884441
2022-03-24,2022,Austria,Wales,1,2,3,2,4,1,10,5,1732,1847,FALSE,L,0.340292005855252,1712,4,2,0.659707994144748
2021-11-15,2021,Austria,Moldova,4,1,3,2,4,1,8,9,1737,1194,FALSE,W,0.957942872187461,1740,11,0,0.0420571278125395
2021-11-12,2021,Austria,Israel,4,2,3,2,3,2,6,7,1706,1646,FALSE,W,0.58549867867181,1731,11,1,0.41450132132819
2021-10-12,2021,Austria,Denmark,0,1,4,1,3,2,7,8,1714,1979,FALSE,L,0.178658528262988,1703,2,4,0.821341471737012
2021-10-09,2021,Austria,Faroe Islands,2,0,4,1,3,2,6,8,1701,1274,FALSE,W,0.921145206889913,1706,8,0,0.0788547931100871
2021-09-07,2021,Austria,Scotland,0,1,4,1,3,2,6,9,1739,1629,FALSE,L,0.65321716721887,1700,7,2,0.34678283278113
2021-09-04,2021,Austria,Israel,2,5,4,1,3,2,7,5,1780,1614,FALSE,L,0.722234533649171,1737,7,1,0.277765466350829
2021-09-01,2021,Austria,Moldova,2,0,3,2,3,2,5,5,1776,1252,FALSE,W,0.953308946947088,1779,15,1,0.0466910530529121
2021-06-26,2021,Austria,Italy,1,2,2,3,3,2,4,4,1793,2060,FALSE,L,0.176975371078268,1782,0,5,0.823024628921732
2021-06-21,2021,Austria,Ukraine,1,0,1,4,4,1,3,8,1755,1817,FALSE,W,0.411710028136837,1790,5,2,0.588289971863163
2021-06-17,2021,Austria,Netherlands,0,2,2,3,4,1,6,7,1765,1968,FALSE,L,0.237115019694746,1751,4,3,0.762884980305254
2021-06-13,2021,Austria,North Macedonia,3,1,2,3,4,1,5,8,1744,1610,FALSE,W,0.683816314193659,1763,5,2,0.316183685806341
2021-06-06,2021,Austria,Slovakia,0,0,3,2,5,0,6,9,1742,1642,FALSE,D,0.640064999802885,1734,6,1,0.359935000197115
2021-06-02,2021,Austria,England,0,1,4,1,5,0,8,9,1769,1988,FALSE,L,0.22085937918053,1756,3,3,0.77914062081947
2021-03-31,2021,Austria,Denmark,0,4,5,0,4,1,11,5,1788,1940,FALSE,L,0.294218640287998,1770,5,3,0.705781359712003
2021-03-28,2021,Austria,Faroe Islands,3,1,5,0,3,2,9,4,1776,1259,FALSE,W,0.951482245903381,1779,5,1,0.0485177540966194
2021-03-25,2021,Austria,Scotland,2,2,5,0,2,3,8,2,1791,1641,FALSE,D,0.703385003471829,1779,3,2,0.296614996528171
2020-11-18,2020,Austria,Norway,1,1,5,0,2,3,9,2,1803,1766,FALSE,D,0.553046895169462,1800,5,2,0.446953104830538
2020-11-15,2020,Austria,Northern Ireland,2,1,5,0,2,3,9,4,1789,1589,FALSE,W,0.759746926647958,1803,10,0,0.240253073352042
2020-11-11,2020,Austria,Luxembourg,3,0,5,0,3,2,8,5,1785,1403,FALSE,W,0.900156867300481,1791,5,1,0.0998431326995192
2020-10-14,2020,Austria,Romania,1,0,5,0,4,1,9,6,1764,1677,FALSE,W,0.622650195787262,1787,9,1,0.377349804212738
2020-10-11,2020,Austria,Northern Ireland,1,0,4,1,4,1,8,6,1758,1641,FALSE,W,0.662287797430889,1778,9,1,0.337712202569111
2020-10-07,2020,Austria,Greece,2,1,3,2,4,1,6,7,1730,1636,FALSE,W,0.632070012100074,1752,4,2,0.367929987899926
2020-09-07,2020,Austria,Romania,2,3,3,2,3,2,5,4,1787,1742,FALSE,L,0.564400490240421,1753,2,3,0.435599509759579
2020-09-04,2020,Austria,Norway,2,1,2,3,3,2,3,4,1765,1671,FALSE,W,0.632070012100074,1787,2,3,0.367929987899926
2018-11-18,2018,Austria,Northern Ireland,2,1,2,3,2,3,3,3,1751,1643,FALSE,W,0.650604627933873,1772,5,2,0.349395372066128
2018-11-15,2018,Austria,Bosnia and Herzegovina,0,0,2,3,3,2,3,6,1734,1801,FALSE,D,0.404756960348428,1740,2,3,0.595243039651572
2018-10-16,2018,Austria,Denmark,0,2,3,2,3,2,5,5,1766,1877,FALSE,L,0.345480005617534,1745,4,3,0.654519994382466
2018-10-12,2018,Austria,Northern Ireland,1,0,3,2,3,2,5,5,1728,1672,FALSE,W,0.579899760357882,1753,6,2,0.420100239642119
2018-09-11,2018,Austria,Bosnia and Herzegovina,0,1,4,1,2,3,9,4,1781,1768,FALSE,L,0.518699777929559,1750,2,3,0.481300222070441
2018-09-06,2018,Austria,Sweden,2,0,4,1,2,3,10,4,1741,1878,FALSE,W,0.312461751787658,1782,4,3,0.687538248212342
2018-06-10,2018,Austria,Brazil,0,3,5,0,2,3,12,2,1784,2140,FALSE,L,0.11412305741415,1777,1,4,0.885876942585849
2018-06-02,2018,Austria,Germany,2,1,5,0,1,4,11,1,1752,2075,FALSE,W,0.134780294771442,1804,5,1,0.865219705228558
2018-05-30,2018,Austria,Russia,1,0,5,0,2,3,13,3,1725,1683,FALSE,W,0.560150145231903,1751,11,0,0.439849854768097
2018-03-27,2018,Austria,Luxembourg,4,0,5,0,3,2,10,4,1733,1342,FALSE,W,0.904717530282182,1739,10,2,0.0952824697178176
2018-03-23,2018,Austria,Slovenia,3,0,4,1,4,1,7,5,,,FALSE,W,,,4,2,
2022-11-20,2022,Azerbaijan,North Macedonia,3,1,4,1,3,2,9,3,1408,1568,FALSE,W,0.284747248950801,1451,5,1,0.715252751049199
2022-11-16,2022,Azerbaijan,Moldova,2,1,3,2,2,3,7,2,1394,1254,FALSE,W,0.691236152414763,1413,6,2,0.308763847585237
2022-09-25,2022,Azerbaijan,Kazakhstan,3,0,2,3,3,2,4,4,1372,1449,FALSE,W,0.39096739659576,1409,3,2,0.60903260340424
2022-09-22,2022,Azerbaijan,Slovakia,2,1,1,4,3,2,2,4,1328,1607,FALSE,W,0.167137309739621,1378,3,3,0.832862690260379
2022-06-13,2022,Azerbaijan,Belarus,2,0,0,5,4,1,0,5,1285,1448,FALSE,W,0.281243170101218,1328,2,3,0.718756829898782
2022-06-10,2022,Azerbaijan,Slovakia,0,1,1,4,4,1,2,6,1296,1634,FALSE,L,0.125024693001636,1288,3,3,0.874975306998364
2022-06-06,2022,Azerbaijan,Belarus,0,0,2,3,5,0,3,9,1274,1460,FALSE,D,0.255269593134965,1289,6,3,0.744730406865035
2022-06-03,2022,Azerbaijan,Kazakhstan,0,2,3,2,5,0,4,10,1282,1320,FALSE,L,0.445530625978324,1255,12,1,0.554469374021676
2022-03-29,2022,Azerbaijan,Latvia,0,1,3,2,5,0,4,12,1283,1330,FALSE,L,0.432771155657048,1257,5,1,0.567228844342952
2022-03-25,2022,Azerbaijan,Malta,0,1,3,2,5,0,4,14,1337,1239,FALSE,L,0.637408376744484,1299,21,0,0.362591623255516
